gene_id	same_taxon_ids	n_taxa_raw	n_taxa_trimmed	length_raw	length_trimmed	retained_length_fraction	variable_raw	variable_trimmed	pis_raw	pis_trimmed	pis_difference	pis_retained_fraction	entropy_raw	entropy_trimmed
EOG09263U08	True	14	14	1620	358	0.22098765432098766	623	300	372	214	-158	0.5752688172043011	0.5306778313595147	1.0794557803048153
EOG09263U71	True	14	14	366	307	0.8387978142076503	252	223	186	170	-16	0.9139784946236559	1.0686444026072073	1.102381239668066
EOG09263UAJ	True	14	14	975	574	0.5887179487179487	504	405	325	305	-20	0.9384615384615385	0.7577453515162836	1.0561019149014241
EOG09263UCR	True	14	14	694	304	0.43804034582132567	331	221	175	160	-15	0.9142857142857143	0.6459110447032957	1.021888152700461
EOG09263ULA	True	14	14	439	403	0.9179954441913439	179	171	92	91	-1	0.9891304347826086	0.35272095664402914	0.36476215640224907
EOG09263UN3	True	13	13	455	325	0.7142857142857143	313	278	207	204	-3	0.9855072463768116	0.9309978477647106	1.1867207107379671
EOG09263UQF	True	14	14	538	406	0.7546468401486989	297	261	171	156	-15	0.9122807017543859	0.5995050345114656	0.6810682303399058
EOG09263UWJ	True	14	14	506	422	0.83399209486166	278	257	148	146	-2	0.9864864864864865	0.5601413133245767	0.6181457285052127
EOG09263V60	True	14	14	372	316	0.8494623655913979	180	177	132	131	-1	0.9924242424242424	0.5938109012054644	0.6870416898673171
EOG09263VOP	True	12	12	1140	337	0.2956140350877193	343	290	209	202	-7	0.9665071770334929	0.41745153173066035	1.2139122941074336
EOG09263W48	True	14	14	515	267	0.5184466019417475	291	215	171	154	-17	0.9005847953216374	0.7597479699403804	1.104339838379237
EOG09263W7L	True	13	13	2415	379	0.15693581780538302	300	268	154	149	-5	0.9675324675324676	0.13312334607984772	0.7539485437164015
EOG09263WB5	True	14	14	648	544	0.8395061728395061	370	336	214	209	-5	0.9766355140186916	0.6365895540493653	0.6893850163928088
EOG09263WLB	True	14	14	435	390	0.896551724137931	213	201	132	128	-4	0.9696969696969697	0.50484971597784	0.5249380150638815
EOG09263WM5	True	14	14	1009	951	0.9425173439048563	553	545	313	313	0	1.0	0.6117145402775817	0.6406098539853626
EOG09263WSS	True	14	14	272	229	0.8419117647058824	114	96	45	45	0	1.0	0.4616626027062983	0.4602720652169032
EOG09263WWI	True	14	14	322	258	0.8012422360248447	123	109	91	88	-3	0.967032967032967	0.41506433316784164	0.4592322519596227
EOG09263WZ2	True	13	13	423	356	0.8416075650118203	210	188	114	108	-6	0.9473684210526315	0.4787090042976375	0.48751832388646954
EOG09263X0V	True	13	13	944	751	0.7955508474576272	636	521	414	373	-41	0.9009661835748792	0.9283744642417702	0.9612916840290363
EOG09263X1F	True	11	11	304	299	0.9835526315789473	107	105	60	60	0	1.0	0.3822457104176289	0.3812838749318242
EOG09263X22	True	12	12	333	292	0.8768768768768769	171	168	101	101	0	1.0	0.5158022063131713	0.5779525161037193
EOG09263X4B	True	14	14	288	282	0.9791666666666666	121	118	66	65	-1	0.9848484848484849	0.4386591747594247	0.43291564951534217
EOG09263XN3	True	12	12	407	273	0.6707616707616708	211	165	88	86	-2	0.9772727272727273	0.5804523601663197	0.6761345465031939
EOG09263XVS	True	14	14	609	468	0.7684729064039408	417	371	298	282	-16	0.9463087248322147	0.9628933441409099	1.118917259798843
EOG09263XZN	True	14	14	688	260	0.37790697674418605	314	111	90	68	-22	0.7555555555555555	0.482353021879859	0.4150910501940057
EOG09263Y3L	True	13	13	343	330	0.9620991253644315	179	174	128	126	-2	0.984375	0.5542285608601937	0.5601668923600844
EOG09263YBT	True	14	14	827	495	0.5985489721886336	579	400	429	324	-105	0.7552447552447552	1.0624730636164146	1.221633784988973
EOG09263YFH	True	14	14	284	268	0.9436619718309859	138	137	100	99	-1	0.99	0.4850452612880227	0.5103269629468814
EOG09263YFX	True	13	13	459	370	0.8061002178649237	239	217	157	151	-6	0.9617834394904459	0.7079561880587747	0.7993792183279623
EOG09263YUI	True	14	14	1104	977	0.884963768115942	844	823	575	574	-1	0.9982608695652174	1.0638068174263584	1.1765149782571482
EOG09263Z41	True	13	13	522	318	0.6091954022988506	240	217	131	131	0	1.0	0.5105115674887487	0.7587967597821407
EOG09263Z8I	True	7	7	242	228	0.9421487603305785	122	119	53	53	0	1.0	0.6111020959475136	0.6244728799284639
EOG09263ZBF	True	13	13	323	261	0.8080495356037152	113	81	54	54	0	1.0	0.3197217890229484	0.26441376251905446
EOG09263ZBJ	True	13	13	454	185	0.40748898678414097	326	139	176	98	-78	0.5568181818181818	1.0589658095224301	1.0227780265632225
EOG09263ZSC	True	13	13	414	326	0.7874396135265701	252	231	160	158	-2	0.9875	0.769985293646277	0.8803620486206175
EOG09263ZW6	True	13	13	280	229	0.8178571428571428	150	133	81	77	-4	0.9506172839506173	0.5955988399576023	0.6339259579903731
EOG0926400M	True	13	13	403	310	0.7692307692307693	184	168	93	91	-2	0.978494623655914	0.4518917338491863	0.530701695125074
EOG0926407T	True	12	12	296	252	0.8513513513513513	165	153	92	89	-3	0.967391304347826	0.5305494486088591	0.5654527022793905
EOG092640BS	True	14	14	652	380	0.5828220858895705	240	208	161	155	-6	0.9627329192546584	0.4516522218519513	0.6718836264527571
EOG092640ET	True	13	13	451	437	0.9689578713968958	221	215	128	126	-2	0.984375	0.45230409006964306	0.44834403813183715
EOG092640IZ	True	14	14	269	259	0.9628252788104089	140	139	97	97	0	1.0	0.6195235541725713	0.6395823786579987
EOG092640PR	True	14	14	2135	1495	0.7002341920374707	1366	1171	824	768	-56	0.9320388349514563	0.7875858167636959	0.9719080238655001
EOG092640WA	True	9	9	1608	296	0.18407960199004975	242	212	116	115	-1	0.9913793103448276	0.2104638975869311	1.0284965175322869
EOG092640ZF	True	14	14	255	200	0.7843137254901961	76	71	35	35	0	1.0	0.2400418717895313	0.28146190736137994
EOG0926419M	True	14	14	332	298	0.8975903614457831	135	127	79	73	-6	0.9240506329113924	0.37561124927781936	0.3847182365400706
EOG092641A6	True	14	14	393	362	0.9211195928753181	229	217	160	157	-3	0.98125	0.6087079589382921	0.6226604788020275
EOG092641G3	True	14	14	427	373	0.8735362997658079	217	206	113	113	0	1.0	0.4937014227177344	0.5326432551292659
EOG092641K1	True	14	14	213	193	0.9061032863849765	114	104	76	73	-3	0.9605263157894737	0.588228582972729	0.5794683036934093
EOG092641M3	True	14	14	288	276	0.9583333333333334	76	76	46	46	0	1.0	0.2035945151388334	0.21244645057965225
EOG092641UM	True	14	14	418	289	0.6913875598086124	197	170	127	120	-7	0.9448818897637795	0.6121330894414821	0.7585758305705231
EOG0926420U	True	14	14	407	362	0.8894348894348895	227	214	160	158	-2	0.9875	0.7134395306802153	0.7628196032328579
EOG0926423H	True	13	13	467	387	0.828693790149893	285	247	209	195	-14	0.9330143540669856	0.7815609789111124	0.8092929045349696
EOG0926425H	True	13	13	225	201	0.8933333333333333	121	115	84	79	-5	0.9404761904761905	0.6326963120604104	0.6670870479848946
EOG09264272	True	14	14	246	239	0.9715447154471545	115	114	74	74	0	1.0	0.4325946647921008	0.44342590189094255
EOG092642CB	True	14	14	346	303	0.8757225433526011	189	186	119	119	0	1.0	0.6034937731759621	0.6792371139237059
EOG092642I5	True	14	14	908	473	0.5209251101321586	310	308	207	206	-1	0.9951690821256038	0.38123797110831953	0.7264512493453027
EOG092642UD	True	14	14	472	402	0.8516949152542372	310	275	215	203	-12	0.9441860465116279	0.9018293648582144	0.9349521209371802
EOG0926431P	True	14	14	270	259	0.9592592592592593	108	102	68	66	-2	0.9705882352941176	0.3957390835922291	0.38245934174444013
EOG09264331	True	14	14	770	479	0.6220779220779221	475	386	245	245	0	1.0	0.7629097617771604	1.037752083154568
EOG0926436T	True	14	14	242	234	0.9669421487603306	121	121	79	79	0	1.0	0.4923545763762771	0.5091872114660643
EOG09264398	True	13	13	309	292	0.9449838187702265	191	190	135	135	0	1.0	0.6743146874441572	0.7067234192474129
EOG092643IE	True	14	14	292	263	0.9006849315068494	172	160	113	106	-7	0.9380530973451328	0.6655113158788124	0.6692427390882952
EOG092643JW	True	13	13	1768	239	0.1351809954751131	864	167	197	109	-88	0.5532994923857868	0.5584255637506561	0.84005207009053
EOG092643NE	True	14	14	432	214	0.49537037037037035	231	191	160	142	-18	0.8875	0.7915509857423935	1.2892357194962791
EOG092643QM	True	8	8	322	250	0.7763975155279503	200	172	91	90	-1	0.989010989010989	0.8244006524058095	0.9326397101827161
EOG092643QW	True	13	13	378	305	0.8068783068783069	144	127	88	84	-4	0.9545454545454546	0.4088849265436591	0.45067645983280075
EOG092643S6	True	14	14	1651	349	0.2113870381586917	454	276	209	197	-12	0.9425837320574163	0.34804991547921654	1.0936588349912415
EOG092643VB	True	14	14	344	268	0.7790697674418605	197	165	97	88	-9	0.9072164948453608	0.6749355353611035	0.6812019068410915
EOG092643Y5	True	14	14	402	287	0.7139303482587065	238	199	141	133	-8	0.9432624113475178	0.6995787120990786	0.8054217903182385
EOG09264441	True	14	14	289	266	0.9204152249134948	117	112	73	70	-3	0.958904109589041	0.4105559208681939	0.4135437191883063
EOG0926448Q	True	13	13	1042	214	0.2053742802303263	588	157	112	105	-7	0.9375	0.64075145870983	0.8823592294178315
EOG092644DY	True	13	13	2929	790	0.2697166268350973	1932	672	1007	530	-477	0.5263157894736842	0.7915895148117869	1.0289640283872319
EOG092644K0	True	14	14	345	257	0.744927536231884	194	176	118	116	-2	0.9830508474576272	0.6397009909290815	0.7660192628839549
EOG092644N1	True	13	13	304	240	0.7894736842105263	179	159	111	108	-3	0.972972972972973	0.7270708566102801	0.8241863367577206
EOG092644O2	True	14	14	1112	246	0.22122302158273383	303	61	29	29	0	1.0	0.2781559786772795	0.1741046166156573
EOG092644TW	True	12	12	258	254	0.9844961240310077	117	115	70	70	0	1.0	0.4664460026029151	0.465917593195087
EOG092644WX	True	14	14	374	292	0.7807486631016043	141	118	69	68	-1	0.9855072463768116	0.3278666570408461	0.34235270594726613
EOG092644X6	True	13	13	367	304	0.8283378746594006	149	131	79	72	-7	0.9113924050632911	0.41945852662093713	0.44066910067122383
EOG092644Z6	True	10	10	256	252	0.984375	95	94	60	60	0	1.0	0.40671983522531596	0.40953167453820005
EOG092644ZU	True	14	14	238	230	0.9663865546218487	116	115	85	85	0	1.0	0.5034825175178239	0.5141038116022649
EOG0926457R	True	13	13	877	265	0.30216647662485746	110	110	58	58	0	1.0	0.1215642087065007	0.4023087208890608
EOG0926458I	True	14	14	294	262	0.891156462585034	128	124	77	77	0	1.0	0.45573305544546083	0.4923828823475726
EOG092645G0	True	14	14	304	280	0.9210526315789473	62	60	26	26	0	1.0	0.166161325044626	0.17326086719130823
EOG092645L9	True	14	14	481	432	0.8981288981288982	274	261	160	160	0	1.0	0.6015220094060675	0.641738037846572
EOG092645LS	True	14	14	214	187	0.8738317757009346	102	92	63	59	-4	0.9365079365079365	0.5327343694885822	0.5410573412018282
EOG092645MK	True	14	14	366	336	0.9180327868852459	186	172	115	115	0	1.0	0.5608978909017851	0.5633385043882287
EOG092645OU	True	14	14	355	353	0.9943661971830986	60	60	28	28	0	1.0	0.11077391455671201	0.11140152880349224
EOG092645QN	True	12	12	283	254	0.8975265017667845	48	45	26	26	0	1.0	0.1333429327687057	0.13675610225804613
EOG092645TJ	True	14	14	410	294	0.7170731707317073	268	240	168	167	-1	0.9940476190476191	0.8021849743971375	1.0091789043003034
EOG092645U1	True	14	14	550	401	0.7290909090909091	372	311	246	236	-10	0.959349593495935	0.9451668858076628	1.1154122198582332
EOG092646C6	True	1	1	1789	1789	1.0	0	0	0	0	0		0.0	0.0
EOG092646CB	True	14	14	575	534	0.928695652173913	315	298	216	213	-3	0.9861111111111112	0.6715967690801153	0.6810756860863217
EOG092646EZ	True	12	12	340	274	0.8058823529411765	156	150	84	82	-2	0.9761904761904762	0.4845953377370124	0.5721030026507903
EOG092646PE	True	14	14	529	330	0.6238185255198487	268	256	157	155	-2	0.9872611464968153	0.6163693062333567	0.9448909726797007
EOG092646VF	True	13	13	1642	263	0.16017052375152252	210	192	90	85	-5	0.9444444444444444	0.12106304281283123	0.6638760033277664
EOG092646WF	True	13	13	501	349	0.6966067864271457	292	262	195	190	-5	0.9743589743589743	0.6940788340642084	0.8950336560372975
EOG09264719	True	14	14	319	266	0.8338557993730408	117	116	67	67	0	1.0	0.3696055429534826	0.4360234590499007
EOG0926477X	True	13	13	270	259	0.9592592592592593	158	155	78	76	-2	0.9743589743589743	0.49387551990729506	0.4986392847075076
EOG092647CM	True	13	13	411	270	0.656934306569343	234	203	140	132	-8	0.9428571428571428	0.6623292279799183	0.8736882711285683
EOG092647L7	True	14	14	321	264	0.822429906542056	41	40	23	22	-1	0.9565217391304348	0.11793264734779539	0.1408043233447094
EOG09264829	True	13	13	380	329	0.8657894736842106	274	260	183	181	-2	0.9890710382513661	0.9279202097038116	1.0268702502304226
EOG0926484N	True	13	13	388	298	0.7680412371134021	212	180	132	121	-11	0.9166666666666666	0.6254358840886175	0.6875496979144151
EOG09264873	True	14	14	313	248	0.792332268370607	148	145	90	89	-1	0.9888888888888889	0.5460373922353905	0.6750259896568614
EOG09264881	True	14	14	666	585	0.8783783783783784	280	260	162	157	-5	0.9691358024691358	0.3972769523803582	0.41405608091868984
EOG0926489S	True	11	11	940	286	0.30425531914893617	162	145	77	74	-3	0.961038961038961	0.17229700633403514	0.5003579818090752
EOG092648K5	True	14	14	222	215	0.9684684684684685	104	99	52	52	0	1.0	0.4137920886427437	0.4034891931492028
EOG092648LP	True	14	14	381	356	0.9343832020997376	262	259	184	184	0	1.0	0.8202287393401804	0.8692135365176217
EOG092648O6	True	13	13	534	327	0.6123595505617978	340	246	154	148	-6	0.961038961038961	0.7110212654169299	0.8278179486198791
EOG092648Q0	True	13	13	223	221	0.9910313901345291	29	28	8	8	0	1.0	0.09233894854920877	0.09049734275063903
EOG092648U2	True	14	14	1464	349	0.2383879781420765	560	203	175	74	-101	0.4228571428571429	0.41024824761191003	0.5133812438159434
EOG092648VW	True	14	14	464	315	0.6788793103448276	210	148	104	96	-8	0.9230769230769231	0.4657817653389312	0.46729907710120755
EOG092648XW	True	14	14	343	271	0.7900874635568513	181	155	94	93	-1	0.9893617021276596	0.5406358584440065	0.5850897267631295
EOG09264903	True	14	14	275	267	0.9709090909090909	46	46	14	14	0	1.0	0.1008634263432013	0.10388555147708001
EOG09264904	True	13	13	243	237	0.9753086419753086	128	128	88	88	0	1.0	0.5684936055663654	0.5828858487452606
EOG0926499W	True	14	14	1002	793	0.7914171656686627	585	528	425	410	-15	0.9647058823529412	0.8916396108589902	1.0287676883577244
EOG092649QJ	True	12	12	468	350	0.7478632478632479	322	275	230	213	-17	0.9260869565217391	0.9899173475512906	1.1209117939611364
EOG092649VA	True	14	14	325	285	0.8769230769230769	221	203	147	145	-2	0.9863945578231292	0.7936128510204613	0.8267171559880471
EOG092649VG	True	14	14	359	349	0.9721448467966574	183	182	94	94	0	1.0	0.5035271426983744	0.5150895250106488
EOG092649XV	True	13	13	442	386	0.8733031674208145	345	321	199	196	-3	0.9849246231155779	0.9648360641573962	1.041201639083461
EOG09264A2D	True	13	13	568	289	0.5088028169014085	195	191	125	123	-2	0.984	0.4184286901256617	0.8010405013902974
EOG09264A8D	True	13	13	345	318	0.9217391304347826	195	186	133	133	0	1.0	0.7068923217493124	0.7360722025405794
EOG09264ABT	True	13	13	223	190	0.852017937219731	127	111	86	86	0	1.0	0.6095534820927381	0.6366743219806819
EOG09264AWW	True	12	12	652	234	0.3588957055214724	344	186	163	136	-27	0.8343558282208589	0.688135293171359	1.0560172635601393
EOG09264B2P	True	12	12	453	391	0.8631346578366446	259	247	162	161	-1	0.9938271604938271	0.7774556646514932	0.8609047793586693
EOG09264B2X	True	14	14	745	594	0.7973154362416107	413	379	178	168	-10	0.9438202247191011	0.4937220978978513	0.5420147622867203
EOG09264B3O	True	13	13	862	437	0.5069605568445475	339	271	192	186	-6	0.96875	0.48192409255925484	0.780123969228943
EOG09264B74	True	14	14	1602	353	0.22034956304619227	425	279	274	224	-50	0.8175182481751825	0.37213007115556873	1.0982345980220494
EOG09264BIX	True	13	13	406	305	0.7512315270935961	252	221	147	140	-7	0.9523809523809523	0.7476901730271458	0.8670334239030033
EOG09264BJC	True	14	14	251	227	0.9043824701195219	86	78	51	50	-1	0.9803921568627451	0.3362620343631964	0.33813936869819233
EOG09264BOA	True	14	14	739	634	0.857916102841678	570	517	381	356	-25	0.9343832020997376	1.0582941348918142	1.106313311470442
EOG09264BWL	True	14	14	318	233	0.7327044025157232	224	194	149	138	-11	0.9261744966442953	1.0049266391903298	1.1741888556027018
EOG09264C3N	True	14	14	1067	267	0.25023430178069356	192	178	123	117	-6	0.9512195121951219	0.19530461564196233	0.7079840273912802
EOG09264C3V	True	12	12	787	478	0.6073697585768743	435	367	268	255	-13	0.9514925373134329	0.7464117137410229	1.0355264725754045
EOG09264CA0	True	14	14	306	269	0.8790849673202614	243	230	162	156	-6	0.9629629629629629	1.079086254940152	1.1378299888092256
EOG09264CH7	True	14	14	1894	1307	0.6900739176346357	1095	1012	728	723	-5	0.9931318681318682	0.7945831098557689	1.0770116487980037
EOG09264CND	True	14	14	917	288	0.31406761177753545	258	247	154	154	0	1.0	0.34662937600064236	1.0639323650172252
EOG09264COX	True	14	14	321	286	0.8909657320872274	129	123	79	78	-1	0.9873417721518988	0.389761829173807	0.4134091514060086
EOG09264CP4	True	11	11	233	199	0.8540772532188842	141	139	42	42	0	1.0	0.47984959042963465	0.5521942650052782
EOG09264CP8	True	13	13	330	301	0.9121212121212121	152	141	101	101	0	1.0	0.5774078522219382	0.5915312271006535
EOG09264CST	True	14	14	510	410	0.803921568627451	258	243	146	138	-8	0.9452054794520548	0.4915995541074857	0.5677921361002652
EOG09264D7Y	True	14	14	332	276	0.8313253012048193	102	93	54	52	-2	0.9629629629629629	0.2407869787672053	0.25488571752911326
EOG09264DIM	True	14	14	1183	241	0.2037193575655114	387	147	96	94	-2	0.9791666666666666	0.3829214889902791	0.8000609927553612
EOG09264DJ8	True	13	13	422	370	0.8767772511848341	223	204	121	115	-6	0.9504132231404959	0.5332394791265321	0.5350270839583307
EOG09264DMU	True	12	12	593	175	0.2951096121416526	330	131	181	103	-78	0.569060773480663	0.8206813731720737	1.0455085062577654
EOG09264DOU	True	14	14	477	375	0.7861635220125787	290	237	184	168	-16	0.9130434782608695	0.7540246563602474	0.7823125733458264
EOG09264DT4	True	14	14	834	573	0.6870503597122302	397	382	151	146	-5	0.9668874172185431	0.3976550357298194	0.5490613175702581
EOG09264DY4	True	13	13	544	310	0.5698529411764706	363	218	176	166	-10	0.9431818181818182	0.8436786517407912	0.8773613142652673
EOG09264DYD	True	14	14	742	602	0.8113207547169812	337	297	208	192	-16	0.9230769230769231	0.4653809600472245	0.499237035012321
EOG09264E5J	True	14	14	649	401	0.6178736517719569	341	277	175	162	-13	0.9257142857142857	0.5960852668416329	0.7720195494014359
EOG09264E6Z	True	11	11	1890	265	0.1402116402116402	653	184	156	147	-9	0.9423076923076923	0.4023748070672644	1.003023724195788
EOG09264EGS	True	13	13	1309	211	0.16119174942704353	367	154	191	94	-97	0.49214659685863876	0.3899900458676786	0.8079915476992058
EOG09264ENO	True	13	13	1544	295	0.19106217616580312	311	212	170	154	-16	0.9058823529411765	0.2625130897124258	0.9777719911645957
EOG09264F1U	True	14	14	471	403	0.8556263269639066	254	229	166	157	-9	0.9457831325301205	0.6499155888888738	0.6858722429635551
EOG09264F60	True	14	14	259	180	0.694980694980695	86	86	42	42	0	1.0	0.27906340154141585	0.4015412277734816
EOG09264FOM	True	12	12	204	201	0.9852941176470589	80	78	51	49	-2	0.9607843137254902	0.4376424821704512	0.43208441717059765
EOG09264FVQ	True	12	12	332	301	0.9066265060240963	171	165	93	93	0	1.0	0.5018758593115092	0.5330443309648754
EOG09264FWI	True	14	14	535	492	0.9196261682242991	349	338	249	245	-4	0.9839357429718876	0.8899326699389661	0.9352551306574447
EOG09264FXB	True	14	14	1723	904	0.5246662797446314	833	604	415	400	-15	0.963855421686747	0.5669908511329665	0.8128348783495399
EOG09264FYY	True	11	11	708	615	0.8686440677966102	496	445	264	253	-11	0.9583333333333334	0.8808012488546052	0.8965119580445047
EOG09264G04	True	14	14	348	179	0.514367816091954	114	57	32	25	-7	0.78125	0.3207422325907388	0.24954011275584262
EOG09264G0H	True	12	12	298	280	0.9395973154362416	191	181	127	124	-3	0.9763779527559056	0.7691159425768059	0.7743883147236823
EOG09264G1F	True	14	14	672	400	0.5952380952380952	294	241	142	127	-15	0.8943661971830986	0.4172938253267248	0.5527650204272133
EOG09264G1I	True	14	14	455	312	0.6857142857142857	122	108	79	75	-4	0.9493670886075949	0.2852362834376771	0.36847727003675323
EOG09264G4X	True	11	11	1429	1286	0.8999300209937019	370	357	14	14	0	1.0	0.2577206346028451	0.27626966317843366
EOG09264G7L	True	14	14	247	216	0.8744939271255061	192	172	127	124	-3	0.9763779527559056	1.1439526093946035	1.169190136999239
EOG09264GMT	True	14	14	513	349	0.6803118908382066	203	194	132	132	0	1.0	0.4260123176333908	0.5991611066984998
EOG09264GQZ	True	14	14	370	233	0.6297297297297297	177	152	86	79	-7	0.9186046511627907	0.5143889315029679	0.655098601787907
EOG09264HHW	True	13	13	288	211	0.7326388888888888	39	38	22	22	0	1.0	0.12340692428276423	0.16408956568427302
EOG09264HN5	True	10	10	329	191	0.5805471124620061	244	160	149	106	-43	0.7114093959731543	1.1120368236984122	1.1904140837580754
EOG09264HOY	True	14	14	561	520	0.9269162210338681	380	369	224	219	-5	0.9776785714285714	0.6378239493901299	0.6643951562504754
EOG09264HTG	True	13	13	282	264	0.9361702127659575	53	51	27	26	-1	0.9629629629629629	0.18087298019778458	0.1827043115298199
EOG09264HU0	True	14	14	1012	382	0.3774703557312253	349	302	223	197	-26	0.8834080717488789	0.4641191761689894	1.04535553424166
EOG09264HX6	True	10	10	1456	163	0.11195054945054946	236	128	127	87	-40	0.6850393700787402	0.22899861042152503	1.041905401772913
EOG09264I14	True	14	14	223	189	0.8475336322869955	95	93	47	46	-1	0.9787234042553191	0.4186863376997672	0.48146086091319273
EOG09264I6B	True	12	12	269	221	0.8215613382899628	191	171	126	117	-9	0.9285714285714286	0.9167797642413799	0.984997403931938
EOG09264I9J	True	14	14	600	473	0.7883333333333333	291	262	175	168	-7	0.96	0.5437705270442162	0.613756984347
EOG09264IDN	True	14	14	481	234	0.4864864864864865	303	164	151	118	-33	0.7814569536423841	0.8651437263936783	0.9878447363552672
EOG09264IG5	True	14	14	410	215	0.524390243902439	144	88	59	59	0	1.0	0.3246815294422643	0.35869500963408546
EOG09264IIZ	True	14	14	262	197	0.7519083969465649	136	120	80	74	-6	0.925	0.5707786412756065	0.6658901298914097
EOG09264IKZ	True	13	13	287	193	0.6724738675958188	180	168	138	135	-3	0.9782608695652174	0.9184803086452861	1.2916333512928948
EOG09264IMV	True	13	13	270	254	0.9407407407407408	57	55	27	27	0	1.0	0.17316986435295512	0.17497868208991635
EOG09264IOS	True	14	14	252	242	0.9603174603174603	106	105	53	53	0	1.0	0.3696701292413564	0.3793392269395652
EOG09264IPL	True	14	14	355	301	0.847887323943662	231	217	171	169	-2	0.9883040935672515	0.9641186102699254	1.0653411479425534
EOG09264IQ7	True	14	14	611	504	0.8248772504091653	479	397	350	305	-45	0.8714285714285714	1.234637940484375	1.2196454142289461
EOG09264IV9	True	14	14	595	316	0.5310924369747899	346	198	180	146	-34	0.8111111111111111	0.7466952425518463	0.7947000653680514
EOG09264J8E	True	14	14	313	253	0.8083067092651757	215	198	153	151	-2	0.9869281045751634	0.867295993339445	1.0029757661297676
EOG09264JHE	True	14	14	214	209	0.9766355140186916	49	47	27	27	0	1.0	0.18494170557717854	0.1771959834943379
EOG09264JK1	True	14	14	454	281	0.6189427312775331	239	214	107	107	0	1.0	0.5542402924898587	0.8083528398550536
EOG09264JQ1	True	14	14	572	428	0.7482517482517482	349	269	211	176	-35	0.8341232227488151	0.6933172691309953	0.6903920602290736
EOG09264JW6	True	11	11	1441	276	0.19153365718251214	153	137	88	83	-5	0.9431818181818182	0.12987348604378654	0.6014583356523157
EOG09264K2W	True	11	11	393	346	0.8804071246819338	272	260	142	141	-1	0.9929577464788732	0.8413136286893308	0.9125331988149029
EOG09264KDO	True	14	14	233	225	0.9656652360515021	128	125	83	80	-3	0.963855421686747	0.5693400857797012	0.5658552778315928
EOG09264KIV	True	13	13	581	373	0.6419965576592083	339	282	227	214	-13	0.9427312775330396	0.7657626036084864	1.0136833286048403
EOG09264KK7	True	14	14	257	198	0.7704280155642024	140	97	79	70	-9	0.8860759493670886	0.6248678175437818	0.4851391379199273
EOG09264KO7	True	14	14	296	248	0.8378378378378378	158	141	111	106	-5	0.954954954954955	0.5419192611776311	0.5702860680334894
EOG09264KSI	True	14	14	200	188	0.94	115	112	77	77	0	1.0	0.6353390478995241	0.6624181029816932
EOG09264KTU	True	6	6	591	268	0.45346869712351945	218	204	42	42	0	1.0	0.42772439058431794	0.8865901789705894
EOG09264L06	True	14	14	292	227	0.7773972602739726	180	166	123	121	-2	0.983739837398374	0.8283145655208456	0.9896928807036721
EOG09264L0C	True	13	13	634	426	0.6719242902208202	283	224	50	50	0	1.0	0.5377416695081083	0.651907691971454
EOG09264L3W	True	14	14	390	320	0.8205128205128205	202	187	106	104	-2	0.9811320754716981	0.5145033208166034	0.5744306095159766
EOG09264L6D	True	14	14	643	400	0.6220839813374806	325	307	192	192	0	1.0	0.6403168120917414	0.9818562676227205
EOG09264LBC	True	13	13	226	217	0.9601769911504425	52	52	29	29	0	1.0	0.17931548663612276	0.18675253446895734
EOG09264LC7	True	14	14	570	316	0.5543859649122806	306	248	205	175	-30	0.8536585365853658	0.7725523704494985	1.0934930620937189
EOG09264LH2	True	14	14	642	415	0.6464174454828661	346	320	227	224	-3	0.986784140969163	0.6791690523976404	0.976583018799448
EOG09264LJU	True	13	13	514	482	0.9377431906614786	357	352	235	235	0	1.0	1.07337666186074	1.1342647389967224
EOG09264LKR	True	14	14	559	418	0.7477638640429338	192	170	49	49	0	1.0	0.3779405518156363	0.45032580171575187
EOG09264MGU	True	14	14	730	459	0.6287671232876713	332	293	202	190	-12	0.9405940594059405	0.5481954248401407	0.7548597161212206
EOG09264MIL	True	14	14	253	244	0.9644268774703557	112	109	69	67	-2	0.9710144927536232	0.46833142997399096	0.4749126288719021
EOG09264MN3	True	12	12	180	149	0.8277777777777777	98	86	61	57	-4	0.9344262295081968	0.5608087446450735	0.5809449434171732
EOG09264MZ1	True	13	13	321	194	0.6043613707165109	169	110	113	81	-32	0.7168141592920354	0.696360660194883	0.7017602654223212
EOG09264NC7	True	14	14	238	226	0.9495798319327731	118	113	85	82	-3	0.9647058823529412	0.49215121361736663	0.4908077200538576
EOG09264NDD	True	14	14	603	489	0.8109452736318408	344	287	204	190	-14	0.9313725490196079	0.6309064859745955	0.627343553757102
EOG09264NEF	True	13	13	278	196	0.7050359712230215	159	127	64	62	-2	0.96875	0.6411419806839154	0.6885420247401045
EOG09264NJ1	True	14	14	953	774	0.8121720881427072	722	617	444	417	-27	0.9391891891891891	0.974420888626906	1.033040210354417
EOG09264NNY	True	13	13	389	255	0.6555269922879178	198	156	111	105	-6	0.9459459459459459	0.5762770408627906	0.6895410772527234
EOG09264O2D	True	13	13	184	180	0.9782608695652174	122	121	63	63	0	1.0	0.612469800486086	0.6205246849413325
EOG09264O3B	True	14	14	280	199	0.7107142857142857	118	108	81	74	-7	0.9135802469135802	0.4479319296465931	0.5556548895177974
EOG09264O6J	True	14	14	347	211	0.6080691642651297	160	140	83	80	-3	0.963855421686747	0.4889583452928888	0.6790565929739742
